Valid,at,Lon,Lat,Wind,Winddir,Wind-sea,Swell,Swelldir,Swellperiod,SWH,MWH,Current,SST
13-SEP-2024,06,83.00,10.00,16.26,WSW,1.58,0.989,SSE,10.2,1.87,3.55,0.68,28.71
13-SEP-2024,12,83.00,10.00,8.299,WSW,1.40,0.892,SSE,10.1,1.66,3.16,0.66,28.84
13-SEP-2024,18,83.00,10.00,10.75,SSW,1.24,0.772,SSE,10.1,1.46,2.78,0.76,28.80
13-SEP-2024,00,86.40,10.00,19.38,WSW,1.85,1.096,SSE,10.5,2.15,4.08,0.79,28.79
13-SEP-2024,06,86.40,10.00,15.91,WSW,1.81,1.002,SSE,10.2,2.07,3.93,0.97,28.82
13-SEP-2024,12,86.40,10.00,16.35,WSW,1.80,0.886,SSE,10.2,2.00,3.81,1.17,28.85
13-SEP-2024,18,86.40,10.00,16.46,WSW,1.74,0.816,SSE,10.2,1.92,3.65,1.08,28.83
13-SEP-2024,00,89.80,10.00,17.98,WSW,1.82,1.054,SSE,10.5,2.10,4.00,0.53,29.04
13-SEP-2024,06,89.80,10.00,17.79,WSW,1.88,0.931,SSW,10.3,2.09,3.98,0.57,29.05
13-SEP-2024,12,89.80,10.00,16.64,WSW,1.86,0.863,SSW,10.5,2.05,3.90,0.50,29.06
13-SEP-2024,18,89.80,10.00,16.38,WSW,1.86,0.837,SSW,10.3,2.04,3.88,0.19,29.04
13-SEP-2024,00,93.20,10.00,16.20,WSW,1.56,0.653,SSW,11.0,1.69,3.21,0.43,29.17
13-SEP-2024,06,93.20,10.00,19.65,WSW,1.73,0.586,SSW,10.8,1.83,3.47,0.39,29.17
13-SEP-2024,12,93.20,10.00,17.83,WSW,1.72,0.570,SSW,10.8,1.82,3.45,0.43,29.18
13-SEP-2024,18,93.20,10.00,12.75,WSW,1.62,0.583,SSW,14.1,1.72,3.28,0.11,29.17
13-SEP-2024,00,96.60,10.00,13.11,WSW,1.21,0.433,SSW,14.6,1.28,2.44,0.42,29.35
13-SEP-2024,06,96.60,10.00,17.79,WSW,1.34,0.414,SSW,14.7,1.41,2.67,0.54,29.36
13-SEP-2024,12,96.60,10.00,15.20,WSW,1.36,0.403,SSW,14.2,1.42,2.70,0.53,29.36
13-SEP-2024,18,96.60,10.00,16.27,WSW,1.50,0.431,SSW,14.0,1.56,2.96,0.43,29.34
13-SEP-2024,00,66.00,8.000,6.929,WSW,1.32,0.812,SSE,10.1,1.55,2.95,0.28,28.79
13-SEP-2024,06,66.00,8.000,9.364,WSW,1.29,0.835,SSE,10.2,1.54,2.92,0.25,28.79
13-SEP-2024,12,66.00,8.000,9.454,WSW,1.26,0.849,SSE,10.2,1.52,2.88,0.12,28.89
13-SEP-2024,18,66.00,8.000,8.033,WSW,1.24,0.837,SSE,10.2,1.50,2.85,0.14,28.81
13-SEP-2024,00,69.40,8.000,6.384,WNW,1.23,0.691,SSW,10.1,1.41,2.68,0.36,28.91
13-SEP-2024,06,69.40,8.000,7.975,WNW,1.18,0.636,SSW,10.1,1.34,2.56,0.43,28.91
13-SEP-2024,12,69.40,8.000,9.663,WNW,1.15,0.585,SSW,10.1,1.29,2.46,0.52,29.00
13-SEP-2024,18,69.40,8.000,8.449,WNW,1.11,0.569,SSW,10.1,1.25,2.38,0.37,28.93
13-SEP-2024,00,72.80,8.000,8.166,WNW,1.28,1.128,SSE,10.4,1.71,3.25,0.66,28.62
13-SEP-2024,06,72.80,8.000,7.659,W,1.25,1.141,SSE,10.4,1.69,3.21,0.60,28.64
13-SEP-2024,12,72.80,8.000,12.55,WNW,1.26,1.096,SSE,10.2,1.67,3.18,0.47,28.74
13-SEP-2024,18,72.80,8.000,8.520,WNW,1.25,1.002,SSE,10.1,1.60,3.04,0.52,28.67
13-SEP-2024,00,76.20,8.000,9.554,WNW,1.35,1.181,SSE,10.4,1.79,3.41,0.32,28.60
13-SEP-2024,06,76.20,8.000,8.970,WNW,1.29,1.111,SSE,10.2,1.70,3.23,0.35,28.63
13-SEP-2024,12,76.20,8.000,13.76,WNW,1.31,1.047,SSE,10.1,1.67,3.18,0.35,28.77
13-SEP-2024,18,76.20,8.000,13.53,WNW,1.35,0.983,SSE,10.1,1.67,3.18,0.38,28.72
13-SEP-2024,00,79.60,8.000,17.32,WSW,1.53,0.479,SSW,10.2,1.60,3.05,-99,28.71
13-SEP-2024,06,79.60,8.000,16.35,WSW,1.38,0.453,SSW,14.3,1.46,2.77,-99,28.72
13-SEP-2024,12,79.60,8.000,16.28,SSW,1.35,0.438,SSW,14.1,1.41,2.69,-99,28.75
13-SEP-2024,18,79.60,8.000,20.22,WSW,1.60,0.419,SSW,13.2,1.65,3.14,-99,28.72
13-SEP-2024,00,83.00,8.000,15.36,SSW,1.67,1.090,SSE,10.2,1.99,3.79,0.99,29.15
13-SEP-2024,06,83.00,8.000,11.97,SSW,1.54,0.982,SSE,10.1,1.82,3.47,1.06,29.15
13-SEP-2024,12,83.00,8.000,14.18,SSW,1.49,0.869,SSE,10.1,1.72,3.27,0.95,29.17
13-SEP-2024,18,83.00,8.000,15.34,SSW,1.56,0.801,SSE,10.2,1.75,3.33,0.95,29.14
13-SEP-2024,00,86.40,8.000,19.57,WSW,1.96,1.041,SSE,10.2,2.22,4.22,1.05,28.34
13-SEP-2024,06,86.40,8.000,16.63,WSW,1.92,0.914,SSE,10.2,2.12,4.04,1.00,28.38
13-SEP-2024,12,86.40,8.000,16.81,WSW,1.78,0.853,SSE,10.2,1.97,3.75,1.03,28.49
13-SEP-2024,18,86.40,8.000,17.77,WSW,1.80,0.836,SSE,10.2,1.98,3.77,0.48,28.40
13-SEP-2024,00,89.80,8.000,18.13,WSW,1.79,0.953,SSE,10.3,2.03,3.86,0.84,29.15
13-SEP-2024,06,89.80,8.000,16.82,WSW,1.80,0.897,SSW,10.4,2.01,3.82,0.98,29.18
13-SEP-2024,12,89.80,8.000,15.66,WSW,1.72,0.876,SSW,10.3,1.93,3.67,1.12,29.22
13-SEP-2024,18,89.80,8.000,18.12,WSW,1.78,0.880,SSW,10.3,1.98,3.77,0.91,29.19
13-SEP-2024,00,93.20,8.000,18.06,WSW,1.52,0.860,SSW,10.7,1.75,3.33,0.78,29.22
13-SEP-2024,06,93.20,8.000,16.93,WSW,1.61,0.828,SSW,10.7,1.81,3.44,0.83,29.24
13-SEP-2024,12,93.20,8.000,16.46,WSW,1.60,0.842,SSW,10.6,1.81,3.45,1.05,29.26
13-SEP-2024,18,93.20,8.000,15.95,WSW,1.62,0.844,SSW,14.2,1.83,3.48,0.72,29.23
13-SEP-2024,00,96.60,8.000,10.27,WSW,0.96,0.309,SW,11.8,1.01,1.93,0.02,29.57
13-SEP-2024,06,96.60,8.000,14.06,WSW,1.04,0.296,SSW,14.6,1.08,2.06,0.25,29.60
13-SEP-2024,12,96.60,8.000,11.23,WSW,1.21,0.305,SSW,14.3,1.24,2.37,0.29,29.61
13-SEP-2024,18,96.60,8.000,14.28,WSW,1.32,0.331,SSW,14.3,1.36,2.59,0.24,29.58
13-SEP-2024,00,66.00,6.000,7.921,SSW,1.17,0.928,SSE,10.2,1.49,2.84,0.35,29.34
13-SEP-2024,06,66.00,6.000,8.803,WSW,1.15,0.935,SSE,10.3,1.48,2.81,0.27,29.32
13-SEP-2024,12,66.00,6.000,6.423,WSW,1.12,0.923,SSE,10.3,1.45,2.76,0.26,29.39
13-SEP-2024,18,66.00,6.000,6.052,WNW,1.10,0.902,SSE,10.3,1.42,2.70,0.04,29.34
13-SEP-2024,00,69.40,6.000,6.237,WSW,1.09,0.751,SSE,10.2,1.32,2.52,0.65,29.39
13-SEP-2024,06,69.40,6.000,5.502,WSW,1.08,0.725,SSE,10.1,1.30,2.47,0.76,29.38
13-SEP-2024,12,69.40,6.000,8.071,WNW,1.05,0.669,SSE,10.1,1.24,2.37,0.82,29.43
13-SEP-2024,18,69.40,6.000,8.694,WNW,1.02,0.636,SSE,10.1,1.20,2.28,0.72,29.40
13-SEP-2024,00,72.80,6.000,8.048,WNW,0.76,0.385,SSW,10.1,0.85,1.62,1.05,29.00
13-SEP-2024,06,72.80,6.000,7.114,W,0.73,0.401,WSW,10.1,0.84,1.59,1.22,28.97
13-SEP-2024,12,72.80,6.000,9.482,WNW,0.74,0.415,WSW,10.1,0.84,1.61,1.10,29.03
13-SEP-2024,18,72.80,6.000,12.13,WNW,0.79,0.391,WSW,10.0,0.88,1.67,1.06,28.93
13-SEP-2024,00,76.20,6.000,9.355,WNW,1.17,1.186,SSE,10.2,1.66,3.17,0.82,29.05
13-SEP-2024,06,76.20,6.000,10.58,WNW,1.15,1.092,SSE,10.1,1.59,3.02,0.82,29.06
13-SEP-2024,12,76.20,6.000,11.31,WNW,1.17,1.001,SSE,10.1,1.54,2.93,0.78,29.15
13-SEP-2024,18,76.20,6.000,12.64,WNW,1.20,0.916,SSE,10.1,1.51,2.87,0.75,29.12
13-SEP-2024,00,79.60,6.000,12.55,WSW,1.52,1.127,SSE,10.1,1.89,3.60,0.46,28.71
13-SEP-2024,06,79.60,6.000,12.09,WSW,1.48,1.045,SSE,10.1,1.81,3.44,0.64,28.71
13-SEP-2024,12,79.60,6.000,13.57,WSW,1.47,0.948,SSE,10.1,1.75,3.32,0.73,28.72
13-SEP-2024,18,79.60,6.000,14.86,WSW,1.52,0.859,SSE,10.1,1.74,3.32,0.47,28.69
13-SEP-2024,00,83.00,6.000,18.78,WSW,1.78,1.054,SSE,10.1,2.07,3.93,2.30,29.08
13-SEP-2024,06,83.00,6.000,18.17,WSW,1.77,0.936,SSE,10.1,2.00,3.81,2.45,29.08
13-SEP-2024,12,83.00,6.000,18.83,WSW,1.75,0.868,SSE,10.2,1.95,3.72,2.69,29.13
13-SEP-2024,18,83.00,6.000,20.22,WSW,1.82,0.842,SSE,10.2,2.01,3.82,2.13,29.05
13-SEP-2024,00,86.40,6.000,17.77,WSW,1.76,0.951,SSE,10.2,2.00,3.81,0.65,28.63
13-SEP-2024,06,86.40,6.000,16.53,WSW,1.72,0.892,SSE,10.2,1.94,3.69,0.73,28.70
13-SEP-2024,12,86.40,6.000,15.90,WSW,1.69,0.877,SSE,10.2,1.91,3.63,0.98,28.80
13-SEP-2024,18,86.40,6.000,18.72,SSW,1.76,0.904,SSE,12.9,1.98,3.76,0.63,28.70
13-SEP-2024,00,89.80,6.000,14.58,SW,1.48,0.920,SSW,10.4,1.74,3.32,0.21,29.41
13-SEP-2024,06,89.80,6.000,14.76,WSW,1.46,0.908,SSW,10.3,1.72,3.27,0.23,29.44
13-SEP-2024,12,89.80,6.000,14.15,WSW,1.45,0.917,SSW,10.3,1.72,3.27,0.21,29.49
13-SEP-2024,18,89.80,6.000,15.49,SW,1.51,0.941,SSW,10.4,1.78,3.38,0.30,29.45
13-SEP-2024,00,93.20,6.000,14.01,WSW,1.28,0.923,SSW,10.6,1.58,3.01,0.50,29.67
13-SEP-2024,06,93.20,6.000,10.64,SSW,1.25,0.938,SSW,10.5,1.56,2.98,0.57,29.72
13-SEP-2024,12,93.20,6.000,12.08,WSW,1.26,0.948,SSW,10.5,1.58,3.00,0.72,29.78
13-SEP-2024,18,93.20,6.000,14.06,WSW,1.35,0.935,SSW,10.3,1.64,3.12,0.45,29.72
13-SEP-2024,00,96.60,6.000,7.866,SSW,0.86,0.072,WNW,10.0,0.87,1.65,0.25,30.03
13-SEP-2024,06,96.60,6.000,8.536,WNW,0.82,0.066,WNW,10.0,0.82,1.56,0.29,30.14
13-SEP-2024,12,96.60,6.000,14.23,WNW,1.04,0.052,WNW,10.0,1.04,1.98,0.29,30.18
13-SEP-2024,18,96.60,6.000,8.602,WSW,1.19,-99,-99,-99,1.19,2.27,0.22,30.07
