Valid,at,Lon,Lat,Wind,Winddir,Wind-sea,Swell,Swelldir,Swellperiod,SWH,MWH,Current,SST
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,-99,,
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,-99,,
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,SSW,,
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,-99,,
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,-99,,
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,-99,,
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,-99,,
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,SSW,,
81.33,22,-99,-99,-99,,-99,-99,,-99,-99,-99,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,SS,,,,,,,,,,,,
WSW,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
WSW,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
WSW,SS,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,SS,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
WSW,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
-99,-9,,,,,,,,,,,,
